id,firstName,lastName,gender,dateOfBirth,yearArrivedInUS,countryOfBirth,citizenship,languageSpokenAtHome,priorEducation,basisForAdmission,enrollmentYear,programCompleted,completionYear,fieldOfEducation,sat,toefl,gmat,gre,graduateLevel,gpa,typeOfAttendence,modeOfAttendance,tempAddress,permanentAddress,equity,course
631,Luo,Gu ,Male,12/14/1986,2009,China,China,Chinese,Master,Awards,2010,Completed,2014,Science,N/A,108,N/A,334,Postgraduate,3.7,Full-time,internal,"1295 Mariners Cove Alley, Pittsburgh, PA","1295 Mariners Cove Alley, Pittsburgh, PA",N/A,Combinatorics and Optimization
632,Hexiang,Deng ,Female,11/29/1985,2006,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2012,Science,2290,103,N/A,325,Undergraduate,4.1,Full-time,internal,"82 Oneill Lane, Pittsburgh, PA","82 Oneill Lane, Pittsburgh, PA",N/A,B.S. in Chemistry
633,Yongxing,Hu ,Male,1/26/1987,2010,China,China,Chinese,Bachelor,Industrial Experiences,2010,Completed,2012,Science,N/A,110,N/A,329,Postgraduate,3.2,Full-time,internal,"5654 Golf Course Plaza, Pittsburgh, PA","5654 Golf Course Plaza, Pittsburgh, PA",N/A,M.S. in Music and Technology
634,Yitong,Wang ,Female,12/12/1993,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Science,2260,108,N/A,333,Undergraduate,3.9,Full-time,internal,"194 Leroy Way, Pittsburgh, PA","194 Leroy Way, Pittsburgh, PA",N/A,B.S. in Computer Science
635,Liming,Wang ,Male,10/16/1988,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2012,Engineering,2100,109,N/A,336,Undergraduate,3.6,Full-time,internal,"41384 Glacier Hill Court, Pittsburgh, PA","41384 Glacier Hill Court, Pittsburgh, PA",N/A,B.S. in Electrical and Computer Engineering
636,Wenyun,Zuo ,Male,4/27/1986,2011,China,China,Chinese,Bachelor,Others,2011,Completed,2015,Science,N/A,106,N/A,329,Postgraduate,3,Full-time,multi-modal,"3819 North Lane, Pittsburgh, PA","3819 North Lane, Pittsburgh, PA",N/A,M. of Software Engineering
637,Ying,Zhang ,Female,5/12/1993,2011,China,China,Chinese,Master,Others,2011,Completed,2015,Business,2080,117,710,N/A,Undergraduate,3.8,Full-time,internal,"70 Hudson Park, Pittsburgh, PA","70 Hudson Park, Pittsburgh, PA",N/A,B.A. in Creative Writing
638,Xi,Zhang ,Female,5/17/1988,2008,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2012,Engineering,2110,106,N/A,340,Undergraduate,3.2,Full-time,multi-modal,"33 Fordem Crossing, Pittsburgh, PA","33 Fordem Crossing, Pittsburgh, PA",N/A,B.S. in Chemical Engineering
639,Chen,Xu ,Male,5/6/1992,2010,China,China,Chinese,Bachelor,Others,2010,Completed,2012,Science,N/A,96,N/A,333,Postgraduate,4.1,Full-time,multi-modal,"9161 Cordelia Lane, Pittsburgh, PA","9161 Cordelia Lane, Pittsburgh, PA",N/A,M.S. in Computer Science
640,Wei,Lin ,Female,1/25/1992,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2013,Science,2080,97,N/A,333,Undergraduate,3.7,Full-time,internal,"0 Barnett Lane, Pittsburgh, PA","0 Barnett Lane, Pittsburgh, PA",N/A,B.S. in Computer Science
641,Heng,Zhang ,Female,4/3/1988,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Science,2300,111,N/A,332,Undergraduate,4,Full-time,internal,"72 Golf View Way, Pittsburgh, PA","72 Golf View Way, Pittsburgh, PA",Low-income,B.S. in Biological Sciences
642,Yang,Li ,Male,12/29/1989,2011,China,China,Chinese,Bachelor,GMAT/GRE,2011,Completed,2015,Science,2230,103,N/A,328,Undergraduate,4,Full-time,internal,"1976 South Lane, Pittsburgh, PA","1976 South Lane, Pittsburgh, PA",N/A,B.S. in Physics
643,Jiang,Bian ,Male,11/27/1991,2006,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2012,Business,2130,100,730,N/A,Undergraduate,3.1,Full-time,multi-modal,"65682 Eggendart Circle, Pittsburgh, PA","65682 Eggendart Circle, Pittsburgh, PA",N/A,B.A. in Economics
644,Chang,Liu ,Female,5/30/1986,2011,China,China,Chinese,Bachelor,Skills,2011,Completed,2015,Engineering,N/A,118,N/A,338,Postgraduate,3.2,Full-time,internal,"49 Carey Avenue, Pittsburgh, PA","49 Carey Avenue, Pittsburgh, PA",N/A,M.S. in Computational Mechanics
645,Hui,Wang ,Male,4/8/1994,2010,China,China,Chinese,Master,Academic excellence,2010,Completed,2014,Science,2230,103,N/A,329,Undergraduate,3.7,Full-time,internal,"4 Pawling Place, Pittsburgh, PA","4 Pawling Place, Pittsburgh, PA",N/A,B.S. in Computer Science
646,Zhi,Zhu ,Female,8/20/1989,2010,China,China,Chinese,Bachelor,Others,2010,Completed,2012,Science,N/A,118,N/A,336,Postgraduate,3.9,Full-time,internal,"1848 Kennedy Avenue, Pittsburgh, PA","1848 Kennedy Avenue, Pittsburgh, PA",N/A,M.S. in Information Networking
647,Ming,Chen ,Male,5/3/1986,2010,China,China,Chinese,Bachelor,GMAT/GRE,2010,Completed,2012,Science,N/A,110,N/A,329,Postgraduate,3.6,Full-time,internal,"9329 Summit Crossing, Pittsburgh, PA","9329 Summit Crossing, Pittsburgh, PA",N/A,M.S. in Pure and Applied Logic
648,Liwu,Fan ,Male,10/16/1993,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2012,Engineering,N/A,115,N/A,327,Postgraduate,3.3,Full-time,multi-modal,"64 High Crossing Center, Pittsburgh, PA","64 High Crossing Center, Pittsburgh, PA",N/A,M.S. in Mechanical Engineering
649,Tuo,Wang ,Male,2/21/1985,2011,China,China,Chinese,Bachelor,Others,2011,Dropped,N/A,Science,N/A,114,N/A,329,Postgraduate,2.3,Full-time,internal,"04141 Comanche Place, Pittsburgh, PA","04141 Comanche Place, Pittsburgh, PA",N/A,M.S. in Information Security Technology and Management
650,Dichuan,Li ,Female,11/27/1989,2006,China,China,Chinese,Bachelor,GMAT/GRE,2010,Completed,2012,Business,2280,102,780,N/A,Undergraduate,4.1,Full-time,multi-modal,"7184 School Alley, Pittsburgh, PA","7184 School Alley, Pittsburgh, PA",N/A,B.S. in Economics
651,Siqian,Shen ,Male,8/3/1993,2009,China,China,Chinese,Bachelor,Industrial Experiences,2010,Completed,2014,Science,2210,94,N/A,340,Undergraduate,4.1,Full-time,internal,"59 Dapin Parkway, Pittsburgh, PA","59 Dapin Parkway, Pittsburgh, PA",N/A,B.S. in Physics
652,Dongmin,Gu ,Female,1/8/1994,2010,China,China,Chinese,Bachelor,Industrial Experiences,2010,Completed,2014,Science,2320,117,N/A,329,Undergraduate,3.3,Full-time,internal,"49300 Swallow Alley, Pittsburgh, PA","49300 Swallow Alley, Pittsburgh, PA",N/A,B.S. in Biological Sciences
653,Junchao,Dong ,Male,2/17/1988,2006,China,China,Chinese,Bachelor,Awards,2010,Completed,2014,Engineering,2060,115,N/A,325,Undergraduate,3.2,Full-time,internal,"066 Esch Junction, Pittsburgh, PA","066 Esch Junction, Pittsburgh, PA",N/A,B.S. in an engineering discipline and Biomedical Engineering
654,Bingke,Yu ,Male,8/23/1994,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2015,Science,2260,110,N/A,328,Undergraduate,3.4,Full-time,internal,"708 Oak Valley Park, Pittsburgh, PA","708 Oak Valley Park, Pittsburgh, PA",N/A,B.S. in Computer Science
655,Jiankui,He ,Male,4/1/1988,2011,China,China,Chinese,Bachelor,Skills,2011,Completed,2013,Business,2110,97,710,N/A,Undergraduate,3.5,Full-time,internal,"176 Raven Road, Pittsburgh, PA","176 Raven Road, Pittsburgh, PA",N/A,B.S. in Technical Writing and Communication
656,Xiaofeng,Xu ,Female,5/11/1992,2010,China,China,Chinese,Bachelor,Awards,2010,Completed,2014,Business,2350,105,690,N/A,Undergraduate,3.1,Full-time,internal,"5 Debra Alley, Pittsburgh, PA","5 Debra Alley, Pittsburgh, PA",Disability,B.A. in English
657,Ye,Zhu ,Male,1/7/1993,2011,China,China,Chinese,Bachelor,Others,2011,Completed,2015,Engineering,N/A,99,N/A,326,Postgraduate,3.3,Full-time,internal,"1 Bartillon Trail, Pittsburgh, PA","1 Bartillon Trail, Pittsburgh, PA",N/A,M.S. in Colloids Polymers and Surfaces
658,Lei,Chen ,Male,11/27/1994,2010,China,China,Chinese,Master,Academic excellence,2010,Completed,2012,Science,2130,103,N/A,335,Undergraduate,3.6,Full-time,internal,"2263 Meadow Valley Center, Pittsburgh, PA","2263 Meadow Valley Center, Pittsburgh, PA",N/A,B.S. in Chemistry
659,Linghui,Rao ,Female,11/24/1994,2009,China,China,Chinese,Bachelor,Awards,2011,Completed,2015,Engineering,N/A,101,N/A,331,Postgraduate,3.5,Full-time,internal,"48722 Transport Park, Pittsburgh, PA","48722 Transport Park, Pittsburgh, PA",N/A,M.S. in Computational Mechanics
660,Yi,Chen ,Female,3/18/1992,2010,China,China,Chinese,Bachelor,Awards,2010,Completed,2012,Science,N/A,113,N/A,336,Postgraduate,4,Full-time,internal,"24407 Linden Circle, Pittsburgh, PA","24407 Linden Circle, Pittsburgh, PA",N/A,M.S. in Language Technologies
661,Tongzang,Li ,Female,7/8/1988,2011,China,China,Chinese,Bachelor,GMAT/GRE,2011,Completed,2015,Science,2350,95,N/A,333,Undergraduate,3.7,Full-time,internal,"140 Sachtjen Crossing, Pittsburgh, PA","140 Sachtjen Crossing, Pittsburgh, PA",N/A,B.S. in Biological Sciences
662,Kun,Zhang ,Female,9/25/1991,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Science,N/A,108,N/A,332,Postgraduate,3.9,Part-time,internal,"034 Fordem Parkway, Pittsburgh, PA","034 Fordem Parkway, Pittsburgh, PA",N/A,M. of Software Engineering
663,Hui,Zhang ,Male,5/14/1991,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2015,Engineering,2050,103,N/A,329,Undergraduate,3.1,Full-time,internal,"01 Rigney Circle, Pittsburgh, PA","01 Rigney Circle, Pittsburgh, PA",N/A,B.S. in an engineering discipline and Biomedical Engineering
664,Zhilin,Tang ,Female,9/23/1985,2011,China,China,Chinese,Master,Academic excellence,2011,Completed,2015,Science,2130,101,N/A,333,Undergraduate,3.6,Full-time,internal,"5 Farmco Park, Pittsburgh, PA","5 Farmco Park, Pittsburgh, PA",N/A,B.S. in Biological Sciences
665,Shumin,Xiao ,Male,2/2/1994,2010,China,China,Chinese,Bachelor,Industrial Experiences,2010,Completed,2014,Science,2220,101,N/A,332,Undergraduate,3.2,Part-time,internal,"9 Katie Parkway, Pittsburgh, PA","9 Katie Parkway, Pittsburgh, PA",N/A,B.S. in Music and Technology
666,Xinyu,Zhang ,Female,4/2/1987,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2015,Science,N/A,118,N/A,331,Postgraduate,3.5,Full-time,multi-modal,"1287 New Castle Avenue, Pittsburgh, PA","1287 New Castle Avenue, Pittsburgh, PA",N/A,Combinatorics and Optimization
667,Zhiyao,Duan ,Male,9/20/1986,2011,China,China,Chinese,Bachelor,GMAT/GRE,2011,Completed,2015,Science,N/A,96,N/A,335,Postgraduate,4.1,Full-time,internal,"6600 Weeping Birch Crossing, Pittsburgh, PA","6600 Weeping Birch Crossing, Pittsburgh, PA",N/A,M.S. in Language Technologies
668,Shuodao,Wang ,Male,7/19/1986,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2012,Science,N/A,98,N/A,328,Postgraduate,4.1,Full-time,internal,"804 Pankratz Hill, Pittsburgh, PA","804 Pankratz Hill, Pittsburgh, PA",Low-income,M.S. in Computer Science
669,Rongjin,Yan ,Female,10/31/1988,2009,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Science,N/A,120,N/A,330,Postgraduate,4,Full-time,internal,"7 Morningstar Terrace, Pittsburgh, PA","7 Morningstar Terrace, Pittsburgh, PA",N/A,Combinatorics and Optimization
670,Hangxun,Xu ,Male,8/10/1988,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2012,Business,2260,114,690,N/A,Undergraduate,3.4,Full-time,internal,"56245 Summerview Hill, Pittsburgh, PA","56245 Summerview Hill, Pittsburgh, PA",N/A,B.A. in Professional Writing
671,Lei,Fang ,Female,6/27/1989,2010,China,China,Chinese,Bachelor,Others,2010,Completed,2013,Science,2200,96,N/A,336,Undergraduate,3.4,Part-time,internal,"47085 Longview Junction, Pittsburgh, PA","47085 Longview Junction, Pittsburgh, PA",N/A,B.S. in Computer Science
672,Tao,Ye ,Male,6/8/1986,2010,China,China,Chinese,Master,Awards,2010,Completed,2012,Engineering,N/A,120,N/A,332,Postgraduate,3,Part-time,internal,"951 Bashford Junction, Pittsburgh, PA","951 Bashford Junction, Pittsburgh, PA",N/A,M.S. in Chemical Engineering
673,Wei,Sun ,Female,4/5/1994,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2013,Engineering,2100,99,N/A,326,Undergraduate,3.2,Full-time,multi-modal,"63 Starling Point, Pittsburgh, PA","63 Starling Point, Pittsburgh, PA",N/A,B.S. in an engineering discipline and Biomedical Engineering
674,Jiawei,Chen ,Male,9/15/1994,2011,China,China,Chinese,Bachelor,Others,2011,Completed,2015,Business,2170,113,720,N/A,Undergraduate,3.7,Full-time,internal,"3 Mccormick Pass, Pittsburgh, PA","3 Mccormick Pass, Pittsburgh, PA",Disability,B.S. in Statistics
675,Jia,Zhou ,Female,6/15/1991,2010,China,China,Chinese,Bachelor,GMAT/GRE,2010,Completed,2012,Science,2130,95,N/A,326,Undergraduate,4,Full-time,multi-modal,"903 Declaration Alley, Pittsburgh, PA","903 Declaration Alley, Pittsburgh, PA",N/A,B.S. in Biological Sciences
676,Hua,Lu ,Female,5/1/1991,2010,China,China,Chinese,Master,Industrial Experiences,2010,Completed,2012,Engineering,N/A,101,N/A,333,Postgraduate,4,Full-time,multi-modal,"8 Green Street, Pittsburgh, PA","8 Green Street, Pittsburgh, PA",N/A,M.S. in Engineering and Technology Innovation Management
677,Xue,Chen ,Male,4/21/1986,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2013,Science,2200,102,N/A,339,Undergraduate,3.6,Full-time,internal,"520 Moose Hill, Pittsburgh, PA","520 Moose Hill, Pittsburgh, PA",N/A,B.S. in Music and Technology
678,Chunhua,Wu ,Male,11/29/1994,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2015,Engineering,2080,106,N/A,326,Undergraduate,3.3,Full-time,internal,"28127 Mosinee Terrace, Pittsburgh, PA","28127 Mosinee Terrace, Pittsburgh, PA",N/A,B.S. in an engineering discipline and Biomedical Engineering
679,Yanling,Wang ,Female,12/31/1991,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Dropped,N/A,Science,2170,100,N/A,335,Undergraduate,2.8,Full-time,internal,"27112 Linden Road, Pittsburgh, PA","27112 Linden Road, Pittsburgh, PA",N/A,B.S. in Music and Technology
680,Zhenzhen,Xu ,Female,6/6/1986,2007,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2012,Engineering,N/A,96,N/A,328,Postgraduate,3.1,Full-time,internal,"49 Eliot Drive, Pittsburgh, PA","49 Eliot Drive, Pittsburgh, PA",N/A,M.S. in Engineering and Public Policy
681,Shujie,Ma ,Male,12/25/1994,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2013,Business,N/A,119,760,N/A,Postgraduate,4.1,Full-time,internal,"6 Schurz Avenue, Pittsburgh, PA","6 Schurz Avenue, Pittsburgh, PA",N/A,M.S. in Public Policy and Management
682,Chuanwu,Wang ,Female,5/8/1992,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2015,Business,N/A,98,730,N/A,Postgraduate,4,Part-time,internal,"94 Spaight Center, Pittsburgh, PA","94 Spaight Center, Pittsburgh, PA",N/A,M.S. in Public Policy and Management
683,Fei,Gao ,Female,5/4/1987,2007,China,China,Chinese,Bachelor,Skills,2010,Completed,2012,Science,N/A,106,N/A,336,Postgraduate,3.7,Full-time,internal,"081 Blackbird Trail, Pittsburgh, PA","081 Blackbird Trail, Pittsburgh, PA",N/A,M.S. in Information Security Technology and Management
684,Chao,Yan ,Female,10/20/1986,2011,China,China,Chinese,Bachelor,Skills,2011,Completed,2013,Business,2050,112,730,N/A,Undergraduate,3.6,Full-time,internal,"74495 Warbler Crossing, Pittsburgh, PA","74495 Warbler Crossing, Pittsburgh, PA",N/A,B.A. in Professional Writing
685,Yanke,Yu ,Male,8/7/1990,2010,China,China,Chinese,Master,Skills,2010,Completed,2012,Science,N/A,92,N/A,325,Postgraduate,3.1,Full-time,multi-modal,"0904 Hudson Road, Pittsburgh, PA","0904 Hudson Road, Pittsburgh, PA",N/A,M.S. in Computer Science
686,Le,Guan ,Male,7/12/1993,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2012,Science,2280,99,N/A,335,Undergraduate,4,Full-time,internal,"62781 Forster Circle, Pittsburgh, PA","62781 Forster Circle, Pittsburgh, PA",N/A,B.S. in Computational Biology
687,Wangzhe,i ,Male,4/5/1985,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Business,N/A,115,710,N/A,Postgraduate,3.9,Full-time,internal,"372 Hauk Court, Pittsburgh, PA","372 Hauk Court, Pittsburgh, PA",N/A,M.A. in Professional Writing
688,Richong,Zhang ,Female,10/30/1987,2011,China,China,Chinese,Bachelor,GMAT/GRE,2011,Completed,2015,Science,N/A,94,N/A,330,Postgraduate,3.9,Full-time,multi-modal,"8 Stone Corner Lane, Pittsburgh, PA","8 Stone Corner Lane, Pittsburgh, PA",N/A,M.S. in Computer Science
689,Shengnan,Chen ,Male,3/16/1992,2010,China,China,Chinese,Bachelor,Skills,2010,Completed,2014,Science,N/A,117,N/A,328,Postgraduate,3.6,Full-time,multi-modal,"78 Towne Street, Pittsburgh, PA","78 Towne Street, Pittsburgh, PA",N/A,M. of Software Engineering
690,Yimei,Zhang ,Female,12/18/1988,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2013,Engineering,N/A,104,N/A,332,Postgraduate,3.4,Full-time,internal,"916 Steensland Lane, Pittsburgh, PA","916 Steensland Lane, Pittsburgh, PA",N/A,M.S. in Advanced Infrastructure Systems
691,Qian,Tan ,Male,11/13/1992,2010,China,China,Chinese,Bachelor,Awards,2010,Completed,2014,Science,2130,98,N/A,332,Undergraduate,3.5,Full-time,internal,"77805 Evergreen Plaza, Pittsburgh, PA","77805 Evergreen Plaza, Pittsburgh, PA",Low-income,B.S. in Physics
692,Nan,Cheng ,Male,12/27/1987,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2013,Science,N/A,104,N/A,331,Postgraduate,3.4,Full-time,internal,"926 Holy Cross Crossing, Pittsburgh, PA","926 Holy Cross Crossing, Pittsburgh, PA",N/A,M.S. in Language Technologies
693,Xiangyu,Guo ,Female,10/29/1992,2011,China,China,Chinese,Bachelor,Others,2011,Completed,2015,Engineering,N/A,108,N/A,333,Postgraduate,4,Full-time,internal,"8 Charing Cross Circle, Pittsburgh, PA","8 Charing Cross Circle, Pittsburgh, PA",N/A,M.S. in Civil and Environmental Engineering
694,Jianwei,Li ,Female,4/18/1987,2010,China,China,Chinese,Bachelor,Awards,2010,Completed,2012,Engineering,2310,115,N/A,335,Undergraduate,3.7,Full-time,multi-modal,"7214 Colorado Road, Pittsburgh, PA","7214 Colorado Road, Pittsburgh, PA",N/A,B.S. in Civil Engineering
695,Kai,Wang ,Female,8/27/1991,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2013,Engineering,N/A,117,N/A,326,Postgraduate,3.9,Full-time,multi-modal,"77420 Moose Pass, Pittsburgh, PA","77420 Moose Pass, Pittsburgh, PA",N/A,M.S. in Civil Engineering
696,Ping,Lu ,Female,2/10/1987,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Science,2100,115,N/A,337,Undergraduate,3.7,Full-time,internal,"114 John Wall Plaza, Pittsburgh, PA","114 John Wall Plaza, Pittsburgh, PA",N/A,B.S. in Computer Science
697,Zhengyong,Zhao ,Male,2/6/1989,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2015,Science,N/A,96,N/A,339,Postgraduate,3.7,Full-time,internal,"755 Chinook Trail, Pittsburgh, PA","755 Chinook Trail, Pittsburgh, PA","Disability,Low-Income",M.S. in Computer Science
698,Weifeng,Wang ,Female,1/5/1994,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2013,Science,N/A,115,N/A,332,Postgraduate,3.6,Part-time,multi-modal,"4 Morrow Parkway, Pittsburgh, PA","4 Morrow Parkway, Pittsburgh, PA",N/A,M.S. in Information Technology
699,Jing,Ma ,Female,1/20/1990,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2015,Science,N/A,109,N/A,339,Postgraduate,4,Full-time,internal,"41944 Meadow Ridge Court, Pittsburgh, PA","41944 Meadow Ridge Court, Pittsburgh, PA",N/A,M. of Software Engineering
700,Zhibin,Wang ,Male,5/2/1985,2010,China,China,Chinese,Bachelor,Industrial Experiences,2010,Completed,2014,Business,2170,111,780,N/A,Undergraduate,3.6,Full-time,internal,"3 Heath Place, Pittsburgh, PA","3 Heath Place, Pittsburgh, PA",N/A,B.S. in Policy and Management
701,Jun,Chen ,Male,10/29/1990,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2012,Science,N/A,116,N/A,327,Postgraduate,3.3,Full-time,multi-modal,"118 Lighthouse Bay Court, Pittsburgh, PA","118 Lighthouse Bay Court, Pittsburgh, PA",N/A,M.S. in Information Security Technology and Management
702,Di,Niu ,Female,3/24/1991,2010,China,China,Chinese,Bachelor,GMAT/GRE,2010,Completed,2012,Engineering,2170,115,N/A,340,Undergraduate,3.2,Full-time,internal,"159 Nancy Hill, Pittsburgh, PA","159 Nancy Hill, Pittsburgh, PA",N/A,B.S. in Mechanical Engineering
703,Xiaojun,Bi ,Male,11/26/1994,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2015,Engineering,N/A,102,N/A,326,Postgraduate,3.4,Full-time,internal,"3443 Grasskamp Court, Pittsburgh, PA","3443 Grasskamp Court, Pittsburgh, PA",N/A,M.S. in Computational Design and Manufacturing
704,Nan,Wu ,Female,4/10/1987,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2013,Science,2210,95,N/A,328,Undergraduate,3.9,Full-time,internal,"5 Oak Valley Trail, Pittsburgh, PA","5 Oak Valley Trail, Pittsburgh, PA",N/A,B.S. in Computer Science
705,Xianming,Zhang ,Male,8/19/1985,2007,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Science,2320,102,N/A,336,Undergraduate,3.3,Full-time,internal,"2524 Manufacturers Pass, Pittsburgh, PA","2524 Manufacturers Pass, Pittsburgh, PA",N/A,B.S. in Chemistry
